"FL7_TKR181200323_sc49" "FL7_TKR181200323_sc50" "FL7_TKR181200323_sc51" "FL7_TKR181200323_sc52" "FL7_TKR181200323_sc53" "FL7_TKR181200323_sc54" "FL7_TKR181200323_sc55" "FL7_TKR181200323_sc56" "FL7_TKR181200323_sc57" "FL7_TKR181200323_sc58" "FL7_TKR181200323_sc59" "FL7_TKR181200323_sc60" "FL7_TKR181200323_sc61" "FL7_TKR181200323_sc62" "FL7_TKR181200323_sc63" "FL7_TKR181200323_sc64" "FL7_TKR181200323_sc65" "FL7_TKR181200323_sc66" "FL7_TKR181200323_sc67" "FL7_TKR181200323_sc68" "FL7_TKR181200323_sc69" "FL7_TKR181200323_sc70" "FL7_TKR181200323_sc71" "FL7_TKR181200323_sc72" "FL7_TKR181200323_sc73" "FL7_TKR181200323_sc74" "FL7_TKR181200323_sc75" "FL7_TKR181200323_sc76" "FL7_TKR181200323_sc77" "FL7_TKR181200323_sc78" "FL7_TKR181200323_sc79" "FL7_TKR181200323_sc80" "FL7_TKR181200323_sc81" "FL7_TKR181200323_sc82" "FL7_TKR181200323_sc83" "FL7_TKR181200323_sc84" "FL7_TKR181200323_sc86" "FL7_TKR181200323_sc87" "FL7_TKR181200323_sc88" "FL7_TKR181200323_sc89" "FL7_TKR181200323_sc90" "FL7_TKR181200323_sc91" "FL7_TKR181200323_sc92" "FL7_TKR181200323_sc93" "FL7_TKR181200323_sc94" "FL7_TKR181200323_sc95" "FL7_TKR181200323_sc96" "YS9_TKR181200321_sc1" "YS9_TKR181200321_sc2" "YS9_TKR181200321_sc3" "YS9_TKR181200321_sc4" "YS9_TKR181200321_sc7" "YS9_TKR181200321_sc8" "YS9_TKR181200321_sc9" "YS9_TKR181200321_sc10" "YS9_TKR181200321_sc11" "YS9_TKR181200321_sc12" "YS9_TKR181200321_sc13" "YS9_TKR181200321_sc14" "YS9_TKR181200321_sc15" "YS9_TKR181200321_sc16" "YS9_TKR181200321_sc17" "YS9_TKR181200321_sc19" "YS9_TKR181200321_sc20" "YS9_TKR181200321_sc21" "YS9_TKR181200321_sc22" "YS9_TKR181200321_sc24" "YS9_TKR181200321_sc25" "YS9_TKR181200321_sc26" "YS9_TKR181200321_sc27" "YS9_TKR181200321_sc28" "YS9_TKR181200321_sc29" "YS9_TKR181200321_sc30" "YS9_TKR181200321_sc32" "YS9_TKR181200321_sc33" "YS9_TKR181200321_sc36" "YS9_TKR181200321_sc37" "YS9_TKR181200321_sc38" "YS9_TKR181200321_sc39" "YS9_TKR181200321_sc40" "YS9_TKR181200321_sc41" "YS9_TKR181200321_sc42" "YS9_TKR181200321_sc44" "YS9_TKR181200321_sc45" "YS9_TKR181200321_sc47" "YS9_TKR181200321_sc48" "H6_TKR181200322_sc49" "H6_TKR181200322_sc50" "H6_TKR181200322_sc51" "H6_TKR181200322_sc52" "H6_TKR181200322_sc53" "H6_TKR181200322_sc54" "H6_TKR181200322_sc55" "H6_TKR181200322_sc56" "H6_TKR181200322_sc57" "H6_TKR181200322_sc58" "H6_TKR181200322_sc59" "H6_TKR181200322_sc60" "H6_TKR181200322_sc61" "H6_TKR181200322_sc62" "H6_TKR181200322_sc63" "H6_TKR181200322_sc64" "H6_TKR181200322_sc65" "H6_TKR181200322_sc66" "H6_TKR181200322_sc67" "H6_TKR181200322_sc68" "H6_TKR181200322_sc69" "H6_TKR181200322_sc70" "H6_TKR181200322_sc71" "H6_TKR181200322_sc72" "H6_TKR181200322_sc73" "H6_TKR181200322_sc74" "H6_TKR181200322_sc75" "H6_TKR181200322_sc76" "H6_TKR181200322_sc77" "H6_TKR181200322_sc78" "H6_TKR181200322_sc79" "H6_TKR181200322_sc80" "H6_TKR181200322_sc81" "H6_TKR181200322_sc82" "H6_TKR181200322_sc83" "H6_TKR181200322_sc84" "H6_TKR181200322_sc85" "H6_TKR181200322_sc86" "H6_TKR181200322_sc87" "H6_TKR181200322_sc88" "H6_TKR181200322_sc89" "H6_TKR181200322_sc90" "H6_TKR181200322_sc91" "H6_TKR181200322_sc92" "H6_TKR181200322_sc93" "H6_TKR181200322_sc94" "H6_TKR181200322_sc95" "H6_TKR181200322_sc96"
"ZNF57" 0 0 0 0 0 0 0 2 0 0 0 17 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13 0 3 0 0 0 0 0 0 0 6 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 24 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0
"ZNF570" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ZNF571" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 16 0 0 0 0 0 0 0 0 0 0
"ZNF571-AS1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ZNF572" 0 0 0 0 0 0 0 0 0 5 0 0 0 0 0 0 0 0 13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ZNF573" 5 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 17 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 19 45 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ZNF574" 0 0 0 1 0 0 0 4 9 0 0 0 22 0 0 0 4 1 19 0 0 51 0 20 0 1 0 0 98 0 26 36 0 0 5 0 0 0 5 0 10 0 14 0 0 8 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 5 17 0 0 0 0 3 1 0 2 0 1 0 0 1 1 0 0 0 37 0 35 5 33 45 38 25 29 30 12 1 0 42 0 1 0 0 0 0 0 0 0 0 2 1 0 0 13 0 3 0 0 12 1 2 22 1 6
"ZNF575" 0 0 0 0 0 49 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 30 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ZNF576" 0 0 1 8 0 0 0 1 0 0 0 0 4 0 0 0 0 0 16 0 0 0 0 0 0 0 0 0 0 0 0 29 0 0 0 12 0 2 0 0 1 0 48 0 0 6 0 0 0 0 4 0 0 0 0 0 0 4 0 6 2 0 18 2 0 0 0 5 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 1 0 27 0 0 22 7 0 0 12 0 0 0 0 31 0 0 0 3 0 0 0 0 0 0 4 1 1 0 0 0 1 0 0
"ZNF577" 0 18 0 3 0 0 0 0 0 0 0 0 0 25 0 0 3 0 0 0 0 4 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 2 0 0 0 0 0 5 0 0 0 0 0 0 0 6 0 0 0 0 0 0 5 0 14 0 0 0 0 0 21
"ZNF578" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0
"ZNF579" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 6 18 0 0 0 0 0 0 0 0 0 0 0 0 0 21 0 0 0 0 0 0 0 0 0 9 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 10 0 0 0 0 0 0 0 0 0 2 1 0 0 0 2 0 0 0 0 0 0 0 0 1 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8 0 0 0 0 28 0 0 0 0 0 17 0 0 0 0 0 0 0 1 57 0 0 0 0 0 0 0 0 0 0
"ZNF580" 0 0 0 0 0 7 0 4 0 6 0 20 0 8 19 22 7 1 15 3 0 32 0 17 1 38 0 1 32 0 0 58 0 10 14 1 0 0 0 38 1 4 45 3 0 0 19 0 1 6 0 1 2 0 1 0 0 0 0 1 0 0 4 0 0 0 3 13 4 1 0 6 0 0 0 0 0 0 0 0 0 0 2 0 0 0 27 1 0 38 0 1 0 2 0 22 0 28 0 0 27 0 10 2 1 47 8 1 26 4 2 0 6 1 0 0 2 0 0 0 31 8 3 44 0 0 0 4 0 36 0 0 0 0
"ZNF581" 42 0 0 17 0 0 0 0 5 0 0 0 0 3 0 15 16 2 45 0 3 0 32 0 0 0 0 2 0 0 0 78 0 0 7 1 0 0 0 1 44 0 99 0 53 4 0 0 0 0 0 0 0 0 1 4 4 16 8 0 0 4 0 1 1 2 6 9 2 3 0 0 0 0 0 2 1 17 0 0 0 1 16 2 4 0 24 0 0 0 1 0 1 0 0 0 0 21 8 1 28 0 2 11 0 55 1 0 0 24 0 0 13 0 0 0 11 2 4 0 0 17 0 0 0 4 0 9 0 0 2 23 0 46
"ZNF582" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 23 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 43 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ZNF582-AS1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 0 0 0
"ZNF583" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ZNF584" 0 1 0 0 0 0 0 0 0 0 0 11 0 0 0 0 0 0 0 0 0 15 0 6 0 25 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0
"ZNF585A" 0 22 0 0 0 0 0 0 14 0 0 0 0 0 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 29 0 0 0 5 0 1 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 19 0 0 0 0 0 0 0 1 0 0 0 0 5 0 0 0 13 0 0 0 0 20 33 0 0 0 0 0 0 4 0 0 5 0 0 0 0 0 0 0 35 0 0 0 0 0 0 15
"ZNF585B" 0 10 4 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 1 4 0 0 0 0 0 1 0 0 0 13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 25 0 0 0 0
"ZNF586" 0 0 2 0 0 29 16 0 0 13 0 0 70 0 0 0 2 0 0 0 0 0 0 0 1 0 0 0 0 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 4 0 0 0 0 0 0 0 0 1 0 0 0 0 4 0 0 5 0 19 1 0 0 0 0 0 0 1 14 0 1 0 0 9 3 0 17 0 0 0 0 6 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 3 0 0 1
"ZNF587" 0 3 0 0 0 0 0 0 0 1 0 0 1 0 26 0 8 0 0 101 1 0 22 0 0 0 0 2 1 0 0 0 0 0 1 14 0 0 0 0 0 0 0 1 0 0 5 0 0 0 0 2 1 1 1 0 0 3 0 1 0 0 0 0 0 0 0 0 0 3 0 10 0 0 0 2 0 15 1 0 0 2 0 4 0 44 25 13 0 0 0 1 0 0 0 3 0 1 1 0 14 0 3 0 41 0 0 3 0 0 1 0 0 0 8 3 0 45 0 0 0 24 0 1 5 0 0 0 0 0 3 0 0 46
"ZNF587B" 0 0 1 0 0 0 0 0 8 0 0 0 0 0 10 0 0 0 0 0 0 0 1 24 0 0 0 0 1 0 0 0 0 0 0 0 73 0 0 0 0 0 0 0 0 6 7 0 0 0 0 0 0 0 0 2 0 3 0 0 0 0 7 0 0 0 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 24 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 1 0 2 0 1 1 0 0 0 0 0 26 1 0 0 0 0 0 0 0 1 0 0 29
"ZNF589" 0 0 3 16 0 0 0 0 0 0 0 0 2 10 0 2 1 0 1 0 0 5 0 0 0 0 0 0 0 0 0 58 0 0 0 12 0 0 0 0 0 0 17 0 0 6 0 0 0 0 0 0 1 0 0 2 0 0 0 1 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 1 0 0 0 0 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8 0 0 0 0 0 0 0 0 0 8 1 0 0 0 0 0 0 21 0 0 0 0 3 4 0 4 0 1 0 0 0 3 0 0 0 21
"ZNF592" 7 3 0 0 0 0 3 0 1 0 0 29 19 0 16 0 15 31 0 21 0 0 3 1 2 0 0 0 11 0 1 8 0 0 0 0 10 0 3 0 5 0 18 0 0 7 1 0 0 0 0 0 1 0 0 0 1 1 0 0 0 4 1 1 0 0 0 4 0 0 0 0 0 1 0 0 1 1 0 0 20 0 3 0 4 54 23 22 0 0 0 28 14 0 0 40 0 0 0 3 10 0 0 0 4 0 5 0 3 1 0 0 0 0 3 0 21 4 0 0 15 0 0 27 1 0 0 8 0 0 0 23 0 2
"ZNF593" 1 14 24 35 0 0 0 0 17 40 0 8 65 1 23 23 70 33 2 76 16 82 31 32 0 16 0 1 28 10 0 80 7 0 24 54 0 1 0 11 34 0 72 2 0 10 78 3 0 2 3 2 1 0 2 4 0 10 7 16 0 24 25 0 1 1 2 11 0 2 0 11 5 6 0 2 1 17 4 0 14 4 0 2 5 0 34 16 15 1 1 13 3 1 0 24 0 12 0 61 150 1 6 8 20 136 28 1 29 0 6 0 7 0 26 3 10 7 2 0 2 69 0 30 0 0 78 39 0 160 4 23 2 17
"ZNF594" 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10 0 0 0 0 0 6 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ZNF595" 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 3 0 0 0 0 0 0 0 0 8 2 0 0 0 0 0 0 0 0 0 0 0 0 2 1 0 0 20 0 0 0 0 4 0 0 0 0 0 1 0 10 0 0 0 0 0 0 0 0 0 2 0 27 0 0 3 0 0 0 0 0 0 4 0 9 0 0 0 0 0 8 0 0 0 0
"ZNF596" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ZNF597" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 36 23 49 0 0 0 0 0 0 0 1 0 0 5 1 0 0 0 0 0 4 0 0 0 0 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6 0 0 0 0 0 12 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8 0 0 0 0 5 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ZNF598" 0 1 0 0 0 0 0 0 0 15 0 34 0 1 1 0 3 1 0 2 0 0 1 13 0 0 0 0 6 1 0 0 0 0 0 0 16 0 0 5 8 0 0 0 3 13 1 0 0 2 1 1 0 0 0 0 0 0 0 5 0 1 15 1 0 0 0 5 0 0 1 0 0 4 0 7 0 0 0 0 0 0 0 1 0 0 43 0 0 30 18 0 0 0 1 0 0 0 0 1 44 4 0 0 38 0 0 0 38 0 1 0 10 0 25 0 0 1 5 0 0 4 0 16 0 6 24 0 0 0 0 30 5 7
"ZNF599" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 6 0 0 0 0 0 0 0 0 0 0 0 0 0 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ZNF600" 0 49 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 2 0 0 0 0 0 0 0 0 0 9 0 0 6 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 6 5 0 0 0 0 0 0 0 0 0 0 0 19 0 0 0 1 0 0 0 0 0 0 0 0 0 0 14 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0
"ZNF605" 0 8 0 32 0 0 0 6 10 0 0 0 0 0 0 0 17 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 15 0 1 0 0 0 0 0 0 0 12 0 0 0 0 0 0 2 0 0 0 0 1 0 0 2 0 0 0 0 2 0 0 7 0 0 1 0 0 0 0 0 0 0 0 14 0 0 0 0 0 0 2 37 1 0 0 0 0 0 0 13 0 0 1 0 0 0 0 0 0 0 0 27 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 30 0 2 0 0 0 1 0 0 0 15
"ZNF606" 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 14 0 0 0 0 0
"ZNF607" 0 18 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0
"ZNF608" 0 0 0 1 0 0 0 0 3 0 0 0 0 0 0 10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 1 4 0 3 0 0 0 0 0 0 1 0 1 0 6 0 0 0 0 1 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 15 0 0 9 0 0 22 0 0 0 0 5 0 0 0 0 0 10 0 0 0 8 1 0 0 35 0 4 0 10 0 0 0 0 63 0 0 0 10 4 0 0 0 28 0 0 0 0 0 24 0 0 0 0
"ZNF609" 0 0 5 35 0 0 0 0 19 64 1 0 4 0 44 56 59 1 0 56 0 0 44 1 3 0 0 1 1 0 0 64 0 0 0 11 11 1 3 0 5 8 23 0 17 3 39 0 11 2 0 2 2 1 0 0 6 0 9 1 0 1 15 1 0 4 5 13 0 4 0 10 5 3 0 7 2 3 0 0 10 13 7 3 35 0 51 0 0 15 0 8 0 0 0 3 0 11 2 0 49 0 8 0 1 83 0 66 41 2 2 0 0 0 54 4 0 10 1 4 0 60 0 36 0 6 0 0 16 16 1 59 7 2
"ZNF610" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ZNF611" 0 10 0 0 0 0 0 0 0 0 0 0 11 0 34 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 15 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 6 0 0 0 3 0 0 0 17 7 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 5 0 0 20 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 13 0 0 0 0 0 0 0 0 0 0
"ZNF613" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 2 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 17 0 0 0 0 34 0 0 0 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ZNF614" 0 0 0 0 0 0 0 0 1 0 0 0 4 0 0 0 0 0 0 29 0 0 0 0 0 0 0 0 0 0 0 28 0 0 0 0 0 0 0 0 0 0 0 2 0 0 1 0 4 0 0 0 0 0 0 0 0 0 0 6 0 2 0 0 0 0 0 0 0 0 1 0 0 0 0 0 2 19 0 0 16 0 0 0 2 0 0 0 0 0 0 0 0 0 0 10 0 0 0 0 15 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6 0 0 0 0 0 0 0 0
"ZNF615" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 0 0 0 0 0 0 10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0
